report_date,child_asin,ppc_product,buy_box_group2,sessions_total_b2b,page_views_total_b2b,unit_session_percentage_b2b,units_ordered_b2b,ordered_product_sales_b2b,featured_offer_buy_box_percentage_b2b,segment
2023-02-01,B0KF8ZLXGK,0,Low Buy Box,31,41,3.23,1,26.81,12.99,B2B
2023-03-01,B0KF8ZLXGK,0,Low Buy Box,156,215,1.28,2,22.84,32.95,B2B
2023-04-01,B0KF8ZLXGK,0,High Buy Box,83,113,4.82,4,63.21,20.51,B2B
2023-05-01,B0KF8ZLXGK,0,Low Buy Box,32,48,0.0,0,0.0,98.47,B2B
2023-06-01,B0KF8ZLXGK,0,High Buy Box,2,2,400.0,8,253.24,43.68,B2B
2023-07-01,B0KF8ZLXGK,0,High Buy Box,20,30,40.0,8,127.57,28.84,B2B
2023-08-01,B0KF8ZLXGK,0,Low Buy Box,31,33,12.9,4,60.56,55.54,B2B
2023-09-01,B0KF8ZLXGK,0,Low Buy Box,32,42,0.0,0,0.0,16.55,B2B
2023-10-01,B0KF8ZLXGK,0,Low Buy Box,29,32,0.0,0,0.0,70.44,B2B
2023-11-01,B0KF8ZLXGK,0,High Buy Box,58,62,1.72,1,40.46,64.32,B2B
2023-12-01,B0KF8ZLXGK,0,High Buy Box,66,87,0.0,0,0.0,96.47,B2B
2024-01-01,B0KF8ZLXGK,0,Low Buy Box,2,2,0.0,0,0.0,5.51,B2B
2022-04-01,B0VQ95X6TQ,0,Low Buy Box,57,76,1.75,1,24.8,23.74,B2B
2022-05-01,B0VQ95X6TQ,0,High Buy Box,157,225,0.64,1,18.24,3.59,B2B
2022-06-01,B0VQ95X6TQ,0,High Buy Box,73,112,2.74,2,54.87,93.12,B2B
2022-07-01,B0VQ95X6TQ,0,Low Buy Box,6,7,16.67,1,24.7,63.99,B2B
2022-08-01,B0VQ95X6TQ,0,High Buy Box,81,101,0.0,0,0.0,46.06,B2B
2022-09-01,B0VQ95X6TQ,0,Low Buy Box,87,110,1.15,1,27.96,95.43,B2B
2022-10-01,B0VQ95X6TQ,0,Low Buy Box,74,96,0.0,0,0.0,15.7,B2B
2022-11-01,B0VQ95X6TQ,0,Low Buy Box,8,12,50.0,4,135.67,74.18,B2B
2022-12-01,B0VQ95X6TQ,0,Low Buy Box,9,10,133.33,12,229.96,11.76,B2B
2023-01-01,B0VQ95X6TQ,0,High Buy Box,43,63,13.95,6,166.39,19.81,B2B
2023-02-01,B0VQ95X6TQ,0,Low Buy Box,59,85,0.0,0,0.0,29.13,B2B
2023-03-01,B0VQ95X6TQ,0,Low Buy Box,62,68,4.84,3,103.17,97.0,B2B
2023-04-01,B0VQ95X6TQ,0,High Buy Box,25,36,12.0,3,85.97,34.14,B2B
2023-05-01,B0VQ95X6TQ,0,Low Buy Box,0,0,0.0,1,30.64,3.37,B2B
2023-06-01,B0VQ95X6TQ,0,Low Buy Box,56,59,7.14,4,46.73,14.55,B2B
2023-07-01,B0VQ95X6TQ,0,Low Buy Box,71,91,0.0,0,0.0,26.39,B2B
2023-08-01,B0VQ95X6TQ,0,Low Buy Box,133,201,3.01,4,79.22,62.24,B2B
2023-09-01,B0VQ95X6TQ,0,Low Buy Box,5,5,20.0,1,18.35,91.79,B2B
2023-10-01,B0VQ95X6TQ,0,Low Buy Box,46,51,0.0,0,0.0,72.54,B2B
2023-11-01,B0VQ95X6TQ,0,High Buy Box,83,95,0.0,0,0.0,61.63,B2B
2023-12-01,B0VQ95X6TQ,0,Low Buy Box,52,54,0.0,0,0.0,87.03,B2B
2024-01-01,B0VQ95X6TQ,0,Low Buy Box,225,311,0.44,1,41.52,73.51,B2B
2022-04-01,B00KF038D3,0,Low Buy Box,190,245,0.0,0,0.0,67.73,B2B
2022-05-01,B00KF038D3,0,High Buy Box,144,164,0.69,1,35.27,81.3,B2B
2022-06-01,B00KF038D3,0,High Buy Box,9,12,33.33,3,74.7,87.17,B2B
2022-07-01,B00KF038D3,0,High Buy Box,189,231,0.0,0,0.0,88.24,B2B
2022-08-01,B00KF038D3,0,Low Buy Box,38,50,0.0,0,0.0,50.49,B2B
2022-09-01,B00KF038D3,0,Low Buy Box,9,11,44.44,4,114.48,55.49,B2B
2022-10-01,B00KF038D3,0,Low Buy Box,0,0,0.0,0,0.0,17.4,B2B
2022-11-01,B00KF038D3,0,Low Buy Box,5,6,60.0,3,55.81,89.4,B2B
2022-12-01,B00KF038D3,0,Low Buy Box,51,78,0.0,0,0.0,27.83,B2B
2023-01-01,B00KF038D3,0,Low Buy Box,63,90,1.59,1,13.82,46.32,B2B
2023-02-01,B00KF038D3,0,Low Buy Box,8,8,12.5,1,41.02,35.23,B2B
2023-03-01,B00KF038D3,0,High Buy Box,27,34,25.93,7,295.72,80.84,B2B
2023-04-01,B00KF038D3,0,Low Buy Box,169,182,1.18,2,52.57,66.28,B2B
2023-05-01,B00KF038D3,0,Low Buy Box,94,107,0.0,0,0.0,33.71,B2B
2023-06-01,B00KF038D3,0,Low Buy Box,164,206,0.0,0,0.0,4.46,B2B
2023-07-01,B00KF038D3,0,Low Buy Box,84,98,0.0,0,0.0,84.5,B2B
2023-08-01,B00KF038D3,0,Low Buy Box,122,179,0.82,1,18.5,95.17,B2B
2023-09-01,B00KF038D3,0,Low Buy Box,11,16,0.0,0,0.0,66.13,B2B
2023-10-01,B00KF038D3,0,Low Buy Box,6,7,0.0,0,0.0,45.24,B2B
2023-11-01,B00KF038D3,0,High Buy Box,0,0,0.0,1,44.6,83.59,B2B
2023-12-01,B00KF038D3,0,Low Buy Box,66,98,0.0,0,0.0,55.39,B2B
2024-01-01,B00KF038D3,0,Low Buy Box,20,26,5.0,1,18.89,95.16,B2B
2022-04-01,B0TKY1ZRG4,0,Low Buy Box,8,9,12.5,1,31.65,60.54,B2B
2022-05-01,B0TKY1ZRG4,0,Low Buy Box,13,18,7.69,1,25.81,17.65,B2B
2022-06-01,B0TKY1ZRG4,0,Low Buy Box,21,31,4.76,1,30.02,50.51,B2B
2022-07-01,B0TKY1ZRG4,0,Low Buy Box,36,44,0.0,0,0.0,22.92,B2B
2022-08-01,B0TKY1ZRG4,0,High Buy Box,97,124,1.03,1,21.63,93.47,B2B
2022-09-01,B0TKY1ZRG4,0,Low Buy Box,140,147,6.43,9,369.09,75.06,B2B
2022-10-01,B0TKY1ZRG4,0,Low Buy Box,29,31,0.0,0,0.0,51.08,B2B
2022-11-01,B0TKY1ZRG4,0,Low Buy Box,9,10,0.0,0,0.0,65.26,B2B
2022-12-01,B0TKY1ZRG4,0,Low Buy Box,88,105,1.14,1,42.54,45.84,B2B
2023-01-01,B0TKY1ZRG4,0,Low Buy Box,261,319,1.15,3,55.5,99.55,B2B
2023-02-01,B0TKY1ZRG4,0,High Buy Box,25,32,16.0,4,145.24,27.89,B2B
2023-03-01,B0TKY1ZRG4,0,Low Buy Box,25,31,16.0,4,127.72,55.1,B2B
2023-04-01,B0TKY1ZRG4,0,High Buy Box,38,58,0.0,0,0.0,94.64,B2B
2023-05-01,B0TKY1ZRG4,0,Low Buy Box,22,25,40.91,9,210.26,44.57,B2B
2023-06-01,B0TKY1ZRG4,0,Low Buy Box,47,55,2.13,1,15.04,61.33,B2B
2023-07-01,B0TKY1ZRG4,0,High Buy Box,24,35,8.33,2,40.1,36.53,B2B
2023-08-01,B0TKY1ZRG4,0,Low Buy Box,86,102,2.33,2,21.99,4.16,B2B
2023-09-01,B0TKY1ZRG4,0,High Buy Box,20,28,5.0,1,24.09,88.92,B2B
2023-10-01,B0TKY1ZRG4,0,Low Buy Box,3,3,233.33,7,141.18,34.83,B2B
2023-11-01,B0TKY1ZRG4,0,Low Buy Box,19,25,21.05,4,80.69,91.07,B2B
2023-12-01,B0TKY1ZRG4,0,Low Buy Box,53,64,0.0,0,0.0,21.93,B2B
2024-01-01,B0TKY1ZRG4,0,Low Buy Box,82,116,0.0,0,0.0,66.03,B2B
2022-04-01,B02NDLLJN4,0,High Buy Box,68,77,2.94,2,47.63,92.51,B2B
2022-05-01,B02NDLLJN4,0,Low Buy Box,8,10,12.5,1,25.57,9.66,B2B
2022-06-01,B02NDLLJN4,0,Low Buy Box,79,109,0.0,0,0.0,31.84,B2B
2022-07-01,B02NDLLJN4,0,Low Buy Box,6,8,0.0,0,0.0,6.85,B2B
2022-08-01,B02NDLLJN4,0,Low Buy Box,146,186,0.68,1,28.3,22.9,B2B
2022-09-01,B02NDLLJN4,0,Low Buy Box,32,46,3.12,1,15.69,71.69,B2B
2022-10-01,B02NDLLJN4,0,Low Buy Box,3,3,0.0,0,0.0,18.14,B2B
2022-11-01,B02NDLLJN4,0,Low Buy Box,17,23,70.59,12,361.18,66.92,B2B
2022-12-01,B02NDLLJN4,0,High Buy Box,120,160,2.5,3,94.75,89.1,B2B
2023-01-01,B02NDLLJN4,0,Low Buy Box,183,267,1.64,3,88.16,97.51,B2B
2023-02-01,B02NDLLJN4,0,Low Buy Box,12,18,16.67,2,84.19,50.2,B2B
2023-03-01,B02NDLLJN4,0,Low Buy Box,29,40,10.34,3,99.45,48.26,B2B
2023-04-01,B02NDLLJN4,0,Low Buy Box,30,35,10.0,3,93.95,67.89,B2B
2023-05-01,B02NDLLJN4,0,Low Buy Box,32,43,0.0,0,0.0,74.22,B2B
2023-06-01,B02NDLLJN4,0,Low Buy Box,66,100,3.03,2,52.23,56.62,B2B
2023-07-01,B02NDLLJN4,0,Low Buy Box,87,132,2.3,2,28.04,93.69,B2B
2023-08-01,B02NDLLJN4,0,Low Buy Box,44,58,13.64,6,160.81,94.46,B2B
2023-09-01,B02NDLLJN4,0,High Buy Box,64,96,1.56,1,28.76,63.46,B2B
2023-10-01,B02NDLLJN4,0,Low Buy Box,71,81,1.41,1,23.8,6.45,B2B
2023-11-01,B02NDLLJN4,0,Low Buy Box,63,95,1.59,1,26.63,11.0,B2B
2023-12-01,B02NDLLJN4,0,Low Buy Box,162,194,0.0,0,0.0,79.38,B2B
2024-01-01,B02NDLLJN4,0,Low Buy Box,14,20,7.14,1,30.97,54.09,B2B
2022-04-01,B0VXP4GZ4H,0,Low Buy Box,59,83,8.47,5,118.51,78.09,B2B
2022-05-01,B0VXP4GZ4H,0,Low Buy Box,66,99,3.03,2,64.26,42.59,B2B
2022-06-01,B0VXP4GZ4H,0,Low Buy Box,4,4,25.0,1,42.8,25.58,B2B
2022-07-01,B0VXP4GZ4H,0,High Buy Box,133,186,1.5,2,68.55,95.42,B2B
2022-08-01,B0VXP4GZ4H,0,High Buy Box,67,84,2.99,2,23.96,61.68,B2B
2022-09-01,B0VXP4GZ4H,0,Low Buy Box,185,232,0.0,0,0.0,57.47,B2B
2022-10-01,B0VXP4GZ4H,0,Low Buy Box,52,73,0.0,0,0.0,90.03,B2B
2022-11-01,B0VXP4GZ4H,0,Low Buy Box,69,83,0.0,0,0.0,91.38,B2B
2022-12-01,B0VXP4GZ4H,0,Low Buy Box,62,81,0.0,0,0.0,27.42,B2B
2023-01-01,B0VXP4GZ4H,0,Low Buy Box,176,222,0.0,0,0.0,33.11,B2B
2023-02-01,B0VXP4GZ4H,0,Low Buy Box,44,51,2.27,1,34.43,30.29,B2B
2023-03-01,B0VXP4GZ4H,0,Low Buy Box,25,31,12.0,3,50.07,2.48,B2B
2023-04-01,B0VXP4GZ4H,0,Low Buy Box,20,26,0.0,0,0.0,49.56,B2B
2023-05-01,B0VXP4GZ4H,0,Low Buy Box,32,46,0.0,0,0.0,55.57,B2B
2023-06-01,B0VXP4GZ4H,0,Low Buy Box,89,93,0.0,0,0.0,20.61,B2B
2023-07-01,B0VXP4GZ4H,0,Low Buy Box,259,357,0.0,0,0.0,12.51,B2B
2023-08-01,B0VXP4GZ4H,0,High Buy Box,2,2,200.0,4,72.75,23.75,B2B
2023-09-01,B0VXP4GZ4H,0,Low Buy Box,46,52,0.0,0,0.0,23.96,B2B
2023-10-01,B0VXP4GZ4H,0,Low Buy Box,21,31,4.76,1,24.19,14.33,B2B
2023-11-01,B0VXP4GZ4H,0,Low Buy Box,55,57,0.0,0,0.0,65.55,B2B
2023-12-01,B0VXP4GZ4H,0,Low Buy Box,83,106,2.41,2,49.63,39.56,B2B
2024-01-01,B0VXP4GZ4H,0,Low Buy Box,256,371,1.56,4,115.92,60.89,B2B
2022-04-01,B078N6AZLL,0,Low Buy Box,63,75,4.76,3,101.59,57.1,B2B
2022-05-01,B078N6AZLL,0,Low Buy Box,17,22,17.65,3,129.03,11.8,B2B
2022-06-01,B078N6AZLL,0,Low Buy Box,26,32,0.0,0,0.0,90.25,B2B
2022-07-01,B078N6AZLL,0,High Buy Box,149,182,3.36,5,92.93,95.52,B2B
2022-08-01,B078N6AZLL,0,Low Buy Box,58,72,0.0,0,0.0,73.36,B2B
2022-09-01,B078N6AZLL,0,Low Buy Box,144,175,0.0,0,0.0,11.48,B2B
2022-10-01,B078N6AZLL,0,High Buy Box,174,205,0.57,1,25.97,34.88,B2B
2022-11-01,B078N6AZLL,0,Low Buy Box,8,9,37.5,3,108.45,37.82,B2B
2022-12-01,B078N6AZLL,0,Low Buy Box,45,66,8.89,4,60.68,84.87,B2B
2023-01-01,B078N6AZLL,0,Low Buy Box,79,116,0.0,0,0.0,25.13,B2B
2023-02-01,B078N6AZLL,0,Low Buy Box,25,26,0.0,0,0.0,8.7,B2B
2023-03-01,B078N6AZLL,0,Low Buy Box,84,108,3.57,3,90.59,50.45,B2B
2023-04-01,B078N6AZLL,0,Low Buy Box,17,19,17.65,3,59.07,12.62,B2B
2023-05-01,B078N6AZLL,0,Low Buy Box,29,39,6.9,2,44.92,49.17,B2B
2023-06-01,B078N6AZLL,0,Low Buy Box,6,9,16.67,1,36.59,6.9,B2B
2023-07-01,B078N6AZLL,0,High Buy Box,42,53,9.52,4,45.8,94.46,B2B
2023-08-01,B078N6AZLL,0,Low Buy Box,170,220,1.76,3,87.35,84.75,B2B
2023-09-01,B078N6AZLL,0,Low Buy Box,46,67,6.52,3,70.33,46.8,B2B
2023-10-01,B078N6AZLL,0,Low Buy Box,52,76,13.46,7,186.85,87.88,B2B
2023-11-01,B078N6AZLL,0,Low Buy Box,36,39,0.0,0,0.0,62.47,B2B
2023-12-01,B078N6AZLL,0,Low Buy Box,88,115,2.27,2,23.02,5.52,B2B
2024-01-01,B078N6AZLL,0,Low Buy Box,48,52,2.08,1,41.65,68.51,B2B
2022-04-01,B02H8Y3RNF,0,High Buy Box,95,144,1.05,1,35.75,20.91,B2B
2022-05-01,B02H8Y3RNF,0,Low Buy Box,0,0,0.0,1,27.78,68.5,B2B
2022-06-01,B02H8Y3RNF,0,High Buy Box,14,18,50.0,7,274.82,19.1,B2B
2022-07-01,B02H8Y3RNF,0,High Buy Box,128,171,0.78,1,19.26,27.65,B2B
2022-08-01,B02H8Y3RNF,0,Low Buy Box,19,22,47.37,9,188.47,31.34,B2B
2022-09-01,B02H8Y3RNF,0,High Buy Box,8,12,25.0,2,24.56,64.95,B2B
2022-10-01,B02H8Y3RNF,0,Low Buy Box,19,25,10.53,2,68.61,99.38,B2B
2022-11-01,B02H8Y3RNF,0,Low Buy Box,69,92,10.14,7,102.12,69.03,B2B
2022-12-01,B02H8Y3RNF,0,Low Buy Box,96,115,5.21,5,120.47,61.0,B2B
2023-01-01,B02H8Y3RNF,0,Low Buy Box,142,171,0.0,0,0.0,8.53,B2B
2023-02-01,B02H8Y3RNF,0,High Buy Box,40,58,0.0,0,0.0,30.38,B2B
2023-03-01,B02H8Y3RNF,0,Low Buy Box,10,14,40.0,4,87.12,76.87,B2B
2023-04-01,B02H8Y3RNF,0,Low Buy Box,16,21,0.0,0,0.0,43.0,B2B
2023-05-01,B02H8Y3RNF,0,Low Buy Box,22,23,0.0,0,0.0,79.77,B2B
2023-06-01,B02H8Y3RNF,0,Low Buy Box,118,166,1.69,2,74.59,94.77,B2B
2023-07-01,B02H8Y3RNF,0,High Buy Box,23,30,13.04,3,101.08,13.54,B2B
2023-08-01,B02H8Y3RNF,0,Low Buy Box,17,23,0.0,0,0.0,60.72,B2B
2023-09-01,B02H8Y3RNF,0,Low Buy Box,24,34,8.33,2,89.21,14.25,B2B
2023-10-01,B02H8Y3RNF,0,Low Buy Box,98,113,1.02,1,37.23,43.08,B2B
2023-11-01,B02H8Y3RNF,0,High Buy Box,78,97,5.13,4,154.98,64.12,B2B
2023-12-01,B02H8Y3RNF,0,Low Buy Box,39,53,0.0,0,0.0,63.71,B2B
2024-01-01,B02H8Y3RNF,0,Low Buy Box,28,36,7.14,2,48.11,12.57,B2B
2022-04-01,B0ZX4B4NP1,0,High Buy Box,61,72,0.0,0,0.0,87.62,B2B
2022-05-01,B0ZX4B4NP1,0,High Buy Box,22,32,0.0,0,0.0,95.94,B2B
2022-06-01,B0ZX4B4NP1,0,Low Buy Box,5,6,140.0,7,278.04,54.42,B2B
2022-07-01,B0ZX4B4NP1,0,Low Buy Box,39,52,0.0,0,0.0,70.75,B2B
2022-08-01,B0ZX4B4NP1,0,Low Buy Box,30,34,3.33,1,23.03,43.59,B2B
2022-09-01,B0ZX4B4NP1,0,High Buy Box,10,13,30.0,3,86.94,25.76,B2B
2022-10-01,B0ZX4B4NP1,0,High Buy Box,136,145,2.21,3,50.0,50.31,B2B
2022-11-01,B0ZX4B4NP1,0,Low Buy Box,106,158,1.89,2,33.94,64.98,B2B
2022-12-01,B0ZX4B4NP1,0,Low Buy Box,76,91,2.63,2,85.3,43.83,B2B
2023-01-01,B0ZX4B4NP1,0,Low Buy Box,131,141,0.76,1,26.49,96.5,B2B
2023-02-01,B0ZX4B4NP1,0,Low Buy Box,97,123,4.12,4,152.91,44.93,B2B
2023-03-01,B0ZX4B4NP1,0,Low Buy Box,31,38,0.0,0,0.0,81.71,B2B
2023-04-01,B0ZX4B4NP1,0,Low Buy Box,127,149,7.87,10,253.11,47.08,B2B
2023-05-01,B0ZX4B4NP1,0,Low Buy Box,26,31,7.69,2,60.95,97.93,B2B
2023-06-01,B0ZX4B4NP1,0,Low Buy Box,199,237,0.0,0,0.0,32.44,B2B
2023-07-01,B0ZX4B4NP1,0,Low Buy Box,32,42,9.38,3,120.08,20.61,B2B
2023-08-01,B0ZX4B4NP1,0,Low Buy Box,97,125,10.31,10,280.11,90.27,B2B
2023-09-01,B0ZX4B4NP1,0,Low Buy Box,86,114,0.0,0,0.0,56.87,B2B
2023-10-01,B0ZX4B4NP1,0,Low Buy Box,216,244,2.31,5,165.65,18.54,B2B
2023-11-01,B0ZX4B4NP1,0,High Buy Box,22,23,4.55,1,14.07,18.39,B2B
2023-12-01,B0ZX4B4NP1,0,Low Buy Box,47,53,14.89,7,233.71,22.84,B2B
2024-01-01,B0ZX4B4NP1,0,Low Buy Box,7,10,0.0,0,0.0,25.78,B2B
2022-04-01,B0MQ8N4LED,1,Low Buy Box,62,79,0.0,0,0.0,36.12,B2B
2022-05-01,B0MQ8N4LED,1,Low Buy Box,52,76,0.0,0,0.0,38.2,B2B
2022-06-01,B0MQ8N4LED,1,High Buy Box,8,10,12.5,1,37.59,29.85,B2B
2022-07-01,B0MQ8N4LED,1,Low Buy Box,67,87,1.49,1,36.29,38.82,B2B
2022-08-01,B0MQ8N4LED,1,High Buy Box,94,140,6.38,6,128.27,38.22,B2B
2022-09-01,B0MQ8N4LED,1,Low Buy Box,33,43,0.0,0,0.0,99.46,B2B
2022-10-01,B0MQ8N4LED,1,Low Buy Box,54,80,0.0,0,0.0,10.05,B2B
2022-11-01,B0MQ8N4LED,1,High Buy Box,4,4,0.0,0,0.0,17.32,B2B
2022-12-01,B0MQ8N4LED,1,Low Buy Box,25,37,0.0,0,0.0,23.88,B2B
2023-01-01,B0MQ8N4LED,1,Low Buy Box,111,116,0.0,0,0.0,79.75,B2B
2023-02-01,B0MQ8N4LED,1,Low Buy Box,37,54,0.0,0,0.0,31.23,B2B
2023-03-01,B0MQ8N4LED,1,Low Buy Box,19,27,26.32,5,76.3,75.59,B2B
2023-04-01,B0MQ8N4LED,1,Low Buy Box,71,97,1.41,1,34.87,72.64,B2B
2023-05-01,B0MQ8N4LED,1,High Buy Box,1,1,100.0,1,27.3,81.13,B2B
2023-06-01,B0MQ8N4LED,1,Low Buy Box,22,33,9.09,2,70.17,27.54,B2B
2023-07-01,B0MQ8N4LED,1,Low Buy Box,34,45,2.94,1,17.98,88.0,B2B
2023-08-01,B0MQ8N4LED,1,Low Buy Box,191,228,0.0,0,0.0,21.03,B2B
2023-09-01,B0MQ8N4LED,1,Low Buy Box,52,79,3.85,2,50.29,17.14,B2B
2023-10-01,B0MQ8N4LED,1,High Buy Box,57,83,3.51,2,64.88,18.0,B2B
2023-11-01,B0MQ8N4LED,1,Low Buy Box,72,81,2.78,2,35.36,0.99,B2B
2023-12-01,B0MQ8N4LED,1,Low Buy Box,37,43,0.0,0,0.0,3.46,B2B
2024-01-01,B0MQ8N4LED,1,Low Buy Box,45,62,4.44,2,39.89,42.91,B2B
2022-04-01,B0FMMF3HY5,0,Low Buy Box,129,198,3.1,4,88.82,36.25,B2B
2022-05-01,B0FMMF3HY5,0,High Buy Box,100,150,3.0,3,39.75,44.1,B2B
2022-06-01,B0FMMF3HY5,0,High Buy Box,40,44,5.0,2,36.1,54.97,B2B
2022-07-01,B0FMMF3HY5,0,Low Buy Box,98,112,1.02,1,25.15,26.21,B2B
2022-08-01,B0FMMF3HY5,0,Low Buy Box,147,164,4.08,6,215.4,16.1,B2B
2022-09-01,B0FMMF3HY5,0,Low Buy Box,71,108,0.0,0,0.0,19.23,B2B
2022-10-01,B0FMMF3HY5,0,Low Buy Box,96,101,1.04,1,29.4,0.38,B2B
2022-11-01,B0FMMF3HY5,0,Low Buy Box,90,107,4.44,4,60.06,63.47,B2B
2022-12-01,B0FMMF3HY5,0,Low Buy Box,87,118,4.6,4,133.09,29.58,B2B
2023-01-01,B0FMMF3HY5,0,High Buy Box,93,135,1.08,1,23.57,9.82,B2B
2023-02-01,B0FMMF3HY5,0,Low Buy Box,13,19,0.0,0,0.0,59.99,B2B
2023-03-01,B0FMMF3HY5,0,Low Buy Box,43,51,0.0,0,0.0,67.79,B2B
2023-04-01,B0FMMF3HY5,0,Low Buy Box,7,8,28.57,2,79.27,0.72,B2B
2023-05-01,B0FMMF3HY5,0,Low Buy Box,253,275,0.79,2,67.41,79.66,B2B
2023-06-01,B0FMMF3HY5,0,Low Buy Box,156,211,3.85,6,149.38,79.43,B2B
2023-07-01,B0FMMF3HY5,0,Low Buy Box,14,20,7.14,1,41.01,43.01,B2B
2023-08-01,B0FMMF3HY5,0,Low Buy Box,273,306,0.37,1,32.82,67.89,B2B
2023-09-01,B0FMMF3HY5,0,High Buy Box,70,98,1.43,1,22.07,32.45,B2B
2023-10-01,B0FMMF3HY5,0,Low Buy Box,2,2,100.0,2,80.48,69.74,B2B
2023-11-01,B0FMMF3HY5,0,High Buy Box,40,47,7.5,3,55.68,79.77,B2B
2023-12-01,B0FMMF3HY5,0,Low Buy Box,92,105,5.43,5,175.05,32.57,B2B
2024-01-01,B0FMMF3HY5,0,Low Buy Box,19,28,36.84,7,148.73,9.46,B2B
2022-04-01,B0DCBL554H,0,High Buy Box,114,124,4.39,5,154.14,46.94,B2B
2022-05-01,B0DCBL554H,0,Low Buy Box,4,6,0.0,0,0.0,56.51,B2B
2022-06-01,B0DCBL554H,0,High Buy Box,79,105,0.0,0,0.0,67.71,B2B
2022-07-01,B0DCBL554H,0,Low Buy Box,122,158,1.64,2,51.9,98.06,B2B
2022-08-01,B0DCBL554H,0,Low Buy Box,8,12,25.0,2,24.36,37.34,B2B
2022-09-01,B0DCBL554H,0,Low Buy Box,57,77,0.0,0,0.0,70.67,B2B
2022-10-01,B0DCBL554H,0,Low Buy Box,71,101,0.0,0,0.0,14.34,B2B
2022-11-01,B0DCBL554H,0,High Buy Box,38,50,2.63,1,35.47,71.82,B2B
2022-12-01,B0DCBL554H,0,Low Buy Box,80,98,1.25,1,27.75,40.41,B2B
2023-01-01,B0DCBL554H,0,High Buy Box,17,25,0.0,0,0.0,9.18,B2B
2023-02-01,B0DCBL554H,0,Low Buy Box,16,22,12.5,2,74.01,78.65,B2B
2023-03-01,B0DCBL554H,0,High Buy Box,22,26,18.18,4,136.4,14.28,B2B
2023-04-01,B0DCBL554H,0,Low Buy Box,85,101,0.0,0,0.0,68.51,B2B
2023-05-01,B0DCBL554H,0,Low Buy Box,122,172,1.64,2,32.54,7.29,B2B
2023-06-01,B0DCBL554H,0,Low Buy Box,58,87,0.0,0,0.0,52.99,B2B
2023-07-01,B0DCBL554H,0,Low Buy Box,93,111,0.0,0,0.0,22.54,B2B
2023-08-01,B0DCBL554H,0,Low Buy Box,9,11,44.44,4,125.81,15.85,B2B
2023-09-01,B0DCBL554H,0,Low Buy Box,79,112,0.0,0,0.0,17.21,B2B
2023-10-01,B0DCBL554H,0,Low Buy Box,1,1,1200.0,12,135.31,32.71,B2B
2023-11-01,B0DCBL554H,0,High Buy Box,71,84,1.41,1,37.89,25.43,B2B
2023-12-01,B0DCBL554H,0,Low Buy Box,19,21,5.26,1,14.72,37.44,B2B
2024-01-01,B0DCBL554H,0,High Buy Box,10,12,30.0,3,56.8,69.95,B2B
2022-04-01,B0CRRXYPHG,0,Low Buy Box,1,1,100.0,1,32.44,29.46,B2B
2022-05-01,B0CRRXYPHG,0,Low Buy Box,34,52,2.94,1,28.31,30.25,B2B
2022-06-01,B0CRRXYPHG,0,Low Buy Box,14,19,7.14,1,24.31,23.79,B2B
2022-07-01,B0CRRXYPHG,0,High Buy Box,32,40,6.25,2,74.95,63.76,B2B
2022-08-01,B0CRRXYPHG,0,High Buy Box,51,65,0.0,0,0.0,39.03,B2B
2022-09-01,B0CRRXYPHG,0,Low Buy Box,32,36,0.0,0,0.0,31.2,B2B
2022-10-01,B0CRRXYPHG,0,Low Buy Box,34,45,11.76,4,126.12,45.23,B2B
2022-11-01,B0CRRXYPHG,0,Low Buy Box,287,416,0.0,0,0.0,85.91,B2B
2022-12-01,B0CRRXYPHG,0,Low Buy Box,39,58,5.13,2,89.32,41.9,B2B
2023-01-01,B0CRRXYPHG,0,High Buy Box,9,11,11.11,1,33.73,86.73,B2B
2023-02-01,B0CRRXYPHG,0,High Buy Box,15,15,60.0,9,335.89,61.58,B2B
2023-03-01,B0CRRXYPHG,0,Low Buy Box,100,151,1.0,1,28.27,34.56,B2B
2023-04-01,B0CRRXYPHG,0,Low Buy Box,52,70,3.85,2,38.07,18.81,B2B
2023-05-01,B0CRRXYPHG,0,Low Buy Box,22,27,0.0,0,0.0,78.07,B2B
2023-06-01,B0CRRXYPHG,0,Low Buy Box,28,40,7.14,2,59.8,86.91,B2B
2023-07-01,B0CRRXYPHG,0,Low Buy Box,20,29,25.0,5,222.43,76.94,B2B
2023-08-01,B0CRRXYPHG,0,Low Buy Box,92,129,0.0,0,0.0,21.81,B2B
2023-09-01,B0CRRXYPHG,0,Low Buy Box,22,23,27.27,6,237.74,85.65,B2B
2023-10-01,B0CRRXYPHG,0,High Buy Box,14,16,0.0,0,0.0,6.95,B2B
2023-11-01,B0CRRXYPHG,0,Low Buy Box,71,80,4.23,3,70.86,54.51,B2B
2023-12-01,B0CRRXYPHG,0,Low Buy Box,5,5,20.0,1,33.0,97.28,B2B
2024-01-01,B0CRRXYPHG,0,Low Buy Box,42,58,23.81,10,350.47,58.97,B2B
2022-04-01,B0ATKYZ9TA,0,Low Buy Box,55,80,0.0,0,0.0,51.14,B2B
2022-05-01,B0ATKYZ9TA,0,Low Buy Box,27,37,7.41,2,64.29,78.99,B2B
2022-06-01,B0ATKYZ9TA,0,Low Buy Box,78,94,0.0,0,0.0,4.36,B2B
2022-07-01,B0ATKYZ9TA,0,Low Buy Box,39,58,5.13,2,52.85,11.73,B2B
