Start Date,End Date,Start Time,Portfolio name,Campaign Name,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS)
2023-09-14,2023-09-14,12,Portfolio 001,Campaign 004,3.66,Automatic targeting,Dynamic bids - down only,347,1,0.002882,2.3,2.3,0.0914,10.9409
2023-09-24,2023-09-24,3,Portfolio 006,Campaign 005,2.26,Manual targeting,Dynamic bids - down only,183,0,0.0,0.0,0.0,0.0224,44.6429
2023-09-15,2023-09-15,15,Portfolio 006,Campaign 005,7.06,Manual targeting,Dynamic bids - down only,141,1,0.007092,1.29,1.29,0.0307,32.5733
2023-09-20,2023-09-20,0,Portfolio 001,Campaign 001,9.32,Manual targeting,Dynamic bids - down only,295,0,0.0,0.0,0.0,0.0147,68.0272
2023-09-19,2023-09-19,19,Portfolio 006,Campaign 001,2.91,Automatic targeting,Dynamic bids - down only,131,1,0.007634,1.01,1.01,0.0434,23.0415
2023-09-17,2023-09-17,23,Portfolio 006,Campaign 005,7.69,Automatic targeting,Dynamic bids - down only,159,1,0.006289,1.55,1.55,0.0435,22.9885
2023-09-25,2023-09-25,7,Portfolio 001,Campaign 004,8.21,Automatic targeting,Dynamic bids - down only,350,1,0.002857,2.08,2.08,0.0333,30.03
2023-09-16,2023-09-16,18,Portfolio 006,Campaign 002,8.45,Manual targeting,Dynamic bids - down only,128,1,0.007812,2.17,2.17,0.0433,23.0947
2023-09-17,2023-09-17,13,Portfolio 006,Campaign 005,2.42,Manual targeting,Dynamic bids - down only,282,0,0.0,0.0,0.0,0.0528,18.9394
2023-09-19,2023-09-19,17,Portfolio 001,Campaign 004,2.96,Automatic targeting,Dynamic bids - down only,172,0,0.0,0.0,0.0,0.0799,12.5156
2023-09-27,2023-09-27,1,Portfolio 001,Campaign 005,1.73,Automatic targeting,Dynamic bids - down only,199,1,0.005025,1.83,1.83,0.007,142.8571
2023-09-26,2023-09-26,3,Portfolio 006,Campaign 004,10.03,Manual targeting,Dynamic bids - up and down,93,1,0.010753,1.9,1.9,0.01,100.0
2023-09-14,2023-09-14,3,Portfolio 001,Campaign 005,4.16,Manual targeting,Dynamic bids - down only,226,1,0.004425,2.04,2.04,0.0987,10.1317
2023-09-15,2023-09-15,8,Portfolio 001,Campaign 002,6.58,Manual targeting,Dynamic bids - down only,292,0,0.0,0.0,0.0,0.0203,49.2611
2023-09-26,2023-09-26,23,Portfolio 004,Campaign 002,4.6,Manual targeting,Dynamic bids - down only,32,1,0.03125,2.07,2.07,0.025,40.0
2023-09-22,2023-09-22,12,Portfolio 006,Campaign 001,8.25,Manual targeting,Dynamic bids - up and down,47,0,0.0,0.0,0.0,0.0799,12.5156
2023-09-16,2023-09-16,20,Portfolio 006,Campaign 003,8.87,Manual targeting,Dynamic bids - down only,68,0,0.0,0.0,0.0,0.0697,14.3472
2023-09-22,2023-09-22,9,Portfolio 002,Campaign 003,5.78,Manual targeting,Dynamic bids - down only,350,0,0.0,0.0,0.0,0.0971,10.2987
2023-09-19,2023-09-19,21,Portfolio 006,Campaign 004,7.24,Manual targeting,Dynamic bids - down only,114,1,0.008772,1.05,1.05,0.0047,212.766
2023-09-15,2023-09-15,14,Portfolio 006,Campaign 002,8.24,Manual targeting,Dynamic bids - down only,231,1,0.004329,2.48,2.48,0.066,15.1515
2023-09-14,2023-09-14,19,Portfolio 006,Campaign 005,6.35,Manual targeting,Dynamic bids - down only,330,1,0.00303,2.12,2.12,0.0767,13.0378
2023-09-17,2023-09-17,3,Portfolio 001,Campaign 003,2.68,Manual targeting,Dynamic bids - down only,197,0,0.0,0.0,0.0,0.0875,11.4286
2023-09-14,2023-09-14,9,Portfolio 003,Campaign 005,5.16,Automatic targeting,Dynamic bids - down only,331,1,0.003021,1.81,1.81,0.0143,69.9301
2023-09-14,2023-09-14,13,Portfolio 004,Campaign 004,1.6,Automatic targeting,Dynamic bids - down only,135,0,0.0,0.0,0.0,0.0574,17.4216
2023-09-22,2023-09-22,21,Portfolio 006,Campaign 002,3.43,Manual targeting,Dynamic bids - down only,266,0,0.0,0.0,0.0,0.0501,19.9601
2023-09-16,2023-09-16,20,Portfolio 006,Campaign 004,10.73,Manual targeting,Dynamic bids - down only,188,0,0.0,0.0,0.0,0.0782,12.7877
2023-09-22,2023-09-22,17,Portfolio 006,Campaign 004,9.47,Manual targeting,Dynamic bids - down only,13,1,0.076923,1.84,1.84,0.0558,17.9211
2023-09-15,2023-09-15,17,Portfolio 004,Campaign 003,3.05,Manual targeting,Dynamic bids - down only,61,0,0.0,0.0,0.0,0.0383,26.1097
2023-09-22,2023-09-22,13,Portfolio 003,Campaign 001,5.18,Manual targeting,Dynamic bids - down only,151,1,0.006623,2.67,2.67,0.0026,384.6154
2023-09-16,2023-09-16,14,Portfolio 004,Campaign 003,4.86,Manual targeting,Dynamic bids - down only,145,0,0.0,0.0,0.0,0.0761,13.1406
2023-09-18,2023-09-18,13,Portfolio 006,Campaign 004,3.1,Manual targeting,Dynamic bids - down only,341,0,0.0,0.0,0.0,0.0324,30.8642
2023-09-17,2023-09-17,15,Portfolio 004,Campaign 004,7.33,Manual targeting,Dynamic bids - down only,98,1,0.010204,1.94,1.94,0.0361,27.7008
2023-09-15,2023-09-15,23,Portfolio 006,Campaign 001,1.1,Manual targeting,Dynamic bids - down only,256,1,0.003906,1.25,1.25,0.0347,28.8184
2023-09-27,2023-09-27,21,Portfolio 004,Campaign 005,9.7,Manual targeting,Dynamic bids - down only,168,0,0.0,0.0,0.0,0.0953,10.4932
2023-09-17,2023-09-17,18,Portfolio 006,Campaign 002,6.22,Manual targeting,Dynamic bids - up and down,316,0,0.0,0.0,0.0,0.0121,82.6446
2023-09-19,2023-09-19,2,Portfolio 006,Campaign 002,4.22,Manual targeting,Dynamic bids - down only,60,1,0.016667,1.86,1.86,0.0731,13.6799
2023-09-14,2023-09-14,1,Portfolio 003,Campaign 001,2.12,Manual targeting,Dynamic bids - down only,112,1,0.008929,1.46,1.46,0.0125,80.0
2023-09-22,2023-09-22,5,Portfolio 003,Campaign 002,6.64,Automatic targeting,Dynamic bids - down only,271,0,0.0,0.0,0.0,0.034,29.4118
2023-09-25,2023-09-25,15,Portfolio 004,Campaign 004,6.02,Automatic targeting,Dynamic bids - down only,192,1,0.005208,1.55,1.55,0.0809,12.3609
2023-09-18,2023-09-18,13,Portfolio 003,Campaign 001,5.0,Manual targeting,Dynamic bids - down only,253,1,0.003953,2.05,2.05,0.0042,238.0952
2023-09-18,2023-09-18,17,Portfolio 006,Campaign 004,4.06,Manual targeting,Dynamic bids - down only,295,0,0.0,0.0,0.0,0.0438,22.8311
2023-09-26,2023-09-26,11,Portfolio 006,Campaign 004,5.55,Manual targeting,Dynamic bids - down only,166,0,0.0,0.0,0.0,0.0547,18.2815
2023-09-18,2023-09-18,5,Portfolio 006,Campaign 002,1.67,Manual targeting,Dynamic bids - down only,158,0,0.0,0.0,0.0,0.0261,38.3142
2023-09-27,2023-09-27,19,Portfolio 006,Campaign 001,10.54,Manual targeting,Dynamic bids - down only,330,0,0.0,0.0,0.0,0.0956,10.4603
2023-09-22,2023-09-22,0,Portfolio 006,Campaign 004,6.67,Manual targeting,Dynamic bids - up and down,195,0,0.0,0.0,0.0,0.0047,212.766
2023-09-18,2023-09-18,3,Portfolio 006,Campaign 001,2.26,Manual targeting,Dynamic bids - down only,183,1,0.005464,2.38,2.38,0.0902,11.0865
2023-09-15,2023-09-15,11,Portfolio 002,Campaign 002,1.83,Manual targeting,Dynamic bids - down only,137,0,0.0,0.0,0.0,0.0876,11.4155
2023-09-19,2023-09-19,13,Portfolio 003,Campaign 004,8.86,Manual targeting,Dynamic bids - down only,233,1,0.004292,2.6,2.6,0.0873,11.4548
2023-09-27,2023-09-27,5,Portfolio 006,Campaign 001,3.38,Automatic targeting,Dynamic bids - down only,363,1,0.002755,1.12,1.12,0.0725,13.7931
2023-09-20,2023-09-20,20,Portfolio 001,Campaign 002,3.7,Manual targeting,Dynamic bids - down only,262,0,0.0,0.0,0.0,0.0323,30.9598
2023-09-16,2023-09-16,8,Portfolio 006,Campaign 002,4.64,Manual targeting,Dynamic bids - down only,83,0,0.0,0.0,0.0,0.0286,34.965
2023-09-26,2023-09-26,1,Portfolio 006,Campaign 005,7.33,Manual targeting,Dynamic bids - down only,128,1,0.007812,1.74,1.74,0.0116,86.2069
2023-09-25,2023-09-25,1,Portfolio 006,Campaign 001,4.37,Automatic targeting,Dynamic bids - down only,285,0,0.0,0.0,0.0,0.0237,42.1941
2023-09-18,2023-09-18,22,Portfolio 006,Campaign 001,7.45,Automatic targeting,Dynamic bids - up and down,178,0,0.0,0.0,0.0,0.0825,12.1212
2023-09-20,2023-09-20,9,Portfolio 003,Campaign 001,3.11,Manual targeting,Dynamic bids - up and down,341,0,0.0,0.0,0.0,0.0285,35.0877
2023-09-20,2023-09-20,5,Portfolio 002,Campaign 003,9.46,Automatic targeting,Dynamic bids - up and down,271,0,0.0,0.0,0.0,0.0503,19.8807
2023-09-17,2023-09-17,7,Portfolio 003,Campaign 005,9.56,Manual targeting,Dynamic bids - down only,188,0,0.0,0.0,0.0,0.0099,101.0101
2023-09-19,2023-09-19,6,Portfolio 006,Campaign 003,9.34,Manual targeting,Dynamic bids - down only,317,0,0.0,0.0,0.0,0.0894,11.1857
2023-09-25,2023-09-25,19,Portfolio 006,Campaign 003,1.17,Manual targeting,Dynamic bids - down only,340,1,0.002941,2.46,2.46,0.057,17.5439
2023-09-14,2023-09-14,8,Portfolio 006,Campaign 004,3.93,Manual targeting,Dynamic bids - down only,356,1,0.002809,2.4,2.4,0.0163,61.3497
2023-09-27,2023-09-27,6,Portfolio 002,Campaign 002,3.33,Manual targeting,Dynamic bids - down only,11,0,0.0,0.0,0.0,0.0428,23.3645
2023-09-15,2023-09-15,16,Portfolio 003,Campaign 003,10.18,Automatic targeting,Dynamic bids - down only,128,1,0.007812,1.57,1.57,0.0966,10.352
2023-09-23,2023-09-23,1,Portfolio 006,Campaign 004,4.96,Manual targeting,Dynamic bids - down only,36,1,0.027778,1.67,1.67,0.0447,22.3714
2023-09-15,2023-09-15,18,Portfolio 006,Campaign 001,7.63,Automatic targeting,Dynamic bids - down only,152,0,0.0,0.0,0.0,0.0978,10.2249
2023-09-16,2023-09-16,10,Portfolio 004,Campaign 003,10.34,Manual targeting,Dynamic bids - down only,306,0,0.0,0.0,0.0,0.0904,11.0619
2023-09-26,2023-09-26,21,Portfolio 004,Campaign 003,10.61,Manual targeting,Dynamic bids - down only,223,1,0.004484,1.15,1.15,0.029,34.4828
2023-09-19,2023-09-19,22,Portfolio 006,Campaign 004,6.65,Manual targeting,Dynamic bids - down only,132,0,0.0,0.0,0.0,0.0626,15.9744
2023-09-14,2023-09-14,23,Portfolio 006,Campaign 005,3.36,Manual targeting,Dynamic bids - down only,24,1,0.041667,1.66,1.66,0.0967,10.3413
2023-09-17,2023-09-17,19,Portfolio 001,Campaign 005,1.78,Manual targeting,Dynamic bids - down only,165,0,0.0,0.0,0.0,0.0804,12.4378
2023-09-23,2023-09-23,17,Portfolio 001,Campaign 005,10.6,Manual targeting,Dynamic bids - down only,372,1,0.002688,2.39,2.39,0.0506,19.7628
2023-09-20,2023-09-20,17,Portfolio 006,Campaign 005,9.18,Automatic targeting,Dynamic bids - down only,80,1,0.0125,1.15,1.15,0.0702,14.245
2023-09-24,2023-09-24,7,Portfolio 002,Campaign 004,10.86,Manual targeting,Dynamic bids - down only,13,0,0.0,0.0,0.0,0.0143,69.9301
2023-09-15,2023-09-15,21,Portfolio 006,Campaign 001,6.84,Manual targeting,Dynamic bids - down only,73,0,0.0,0.0,0.0,0.0163,61.3497
2023-09-24,2023-09-24,10,Portfolio 006,Campaign 002,6.18,Manual targeting,Dynamic bids - down only,251,0,0.0,0.0,0.0,0.0402,24.8756
2023-09-25,2023-09-25,5,Portfolio 003,Campaign 005,10.03,Automatic targeting,Dynamic bids - down only,304,0,0.0,0.0,0.0,0.0325,30.7692
2023-09-25,2023-09-25,17,Portfolio 002,Campaign 005,7.43,Automatic targeting,Dynamic bids - down only,39,0,0.0,0.0,0.0,0.0063,158.7302
2023-09-22,2023-09-22,7,Portfolio 006,Campaign 003,7.99,Manual targeting,Dynamic bids - down only,30,1,0.033333,2.19,2.19,0.0276,36.2319
2023-09-21,2023-09-21,7,Portfolio 006,Campaign 003,10.42,Manual targeting,Dynamic bids - down only,71,0,0.0,0.0,0.0,0.0403,24.8139
2023-09-21,2023-09-21,20,Portfolio 004,Campaign 004,9.45,Manual targeting,Dynamic bids - down only,123,0,0.0,0.0,0.0,0.0606,16.5017
2023-09-15,2023-09-15,8,Portfolio 002,Campaign 005,6.5,Manual targeting,Dynamic bids - down only,355,1,0.002817,1.5,1.5,0.0021,476.1905
2023-09-27,2023-09-27,18,Portfolio 006,Campaign 001,2.03,Automatic targeting,Dynamic bids - down only,177,1,0.00565,1.65,1.65,0.0489,20.4499
2023-09-21,2023-09-21,5,Portfolio 006,Campaign 004,7.35,Automatic targeting,Dynamic bids - down only,134,0,0.0,0.0,0.0,0.0131,76.3359
2023-09-21,2023-09-21,13,Portfolio 006,Campaign 002,9.45,Manual targeting,Dynamic bids - down only,164,1,0.006098,1.44,1.44,0.0444,22.5225
2023-09-17,2023-09-17,20,Portfolio 004,Campaign 004,7.51,Automatic targeting,Dynamic bids - down only,110,1,0.009091,1.57,1.57,0.0484,20.6612
2023-09-17,2023-09-17,1,Portfolio 006,Campaign 001,9.16,Manual targeting,Dynamic bids - down only,310,0,0.0,0.0,0.0,0.0279,35.8423
2023-09-20,2023-09-20,8,Portfolio 001,Campaign 005,3.07,Manual targeting,Dynamic bids - down only,355,1,0.002817,1.51,1.51,0.0378,26.455
2023-09-21,2023-09-21,19,Portfolio 006,Campaign 003,5.87,Manual targeting,Dynamic bids - up and down,186,0,0.0,0.0,0.0,0.0212,47.1698
2023-09-22,2023-09-22,16,Portfolio 006,Campaign 005,1.02,Manual targeting,Dynamic bids - down only,15,0,0.0,0.0,0.0,0.0929,10.7643
2023-09-21,2023-09-21,22,Portfolio 006,Campaign 001,10.12,Automatic targeting,Dynamic bids - down only,253,0,0.0,0.0,0.0,0.0076,131.5789
2023-09-23,2023-09-23,22,Portfolio 006,Campaign 001,9.31,Manual targeting,Dynamic bids - down only,250,0,0.0,0.0,0.0,0.0471,21.2314
2023-09-19,2023-09-19,5,Portfolio 006,Campaign 003,1.97,Automatic targeting,Dynamic bids - down only,94,1,0.010638,1.19,1.19,0.0632,15.8228
2023-09-20,2023-09-20,7,Portfolio 003,Campaign 003,5.57,Manual targeting,Dynamic bids - down only,282,0,0.0,0.0,0.0,0.0984,10.1626
2023-09-22,2023-09-22,21,Portfolio 006,Campaign 002,8.16,Automatic targeting,Dynamic bids - down only,262,1,0.003817,2.47,2.47,0.0017,588.2353
2023-09-25,2023-09-25,9,Portfolio 006,Campaign 002,4.14,Manual targeting,Dynamic bids - down only,105,0,0.0,0.0,0.0,0.0483,20.7039
2023-09-27,2023-09-27,4,Portfolio 004,Campaign 001,3.11,Manual targeting,Dynamic bids - down only,352,1,0.002841,2.51,2.51,0.0431,23.2019
2023-09-23,2023-09-23,23,Portfolio 004,Campaign 002,2.13,Manual targeting,Dynamic bids - down only,330,0,0.0,0.0,0.0,0.0656,15.2439
2023-09-26,2023-09-26,15,Portfolio 001,Campaign 001,9.16,Automatic targeting,Dynamic bids - down only,362,1,0.002762,2.72,2.72,0.0764,13.089
2023-09-25,2023-09-25,19,Portfolio 004,Campaign 005,9.65,Automatic targeting,Dynamic bids - down only,77,0,0.0,0.0,0.0,0.0955,10.4712
2023-09-22,2023-09-22,16,Portfolio 003,Campaign 004,7.25,Manual targeting,Dynamic bids - down only,292,1,0.003425,1.5,1.5,0.0802,12.4688
2023-09-15,2023-09-15,14,Portfolio 004,Campaign 002,9.18,Automatic targeting,Dynamic bids - down only,338,1,0.002959,2.46,2.46,0.0251,39.8406
2023-09-15,2023-09-15,13,Portfolio 006,Campaign 003,1.33,Manual targeting,Dynamic bids - down only,10,0,0.0,0.0,0.0,0.0108,92.5926
2023-09-25,2023-09-25,8,Portfolio 001,Campaign 004,3.22,Manual targeting,Dynamic bids - down only,208,0,0.0,0.0,0.0,0.0621,16.1031
2023-09-21,2023-09-21,6,Portfolio 006,Campaign 003,4.79,Automatic targeting,Dynamic bids - down only,106,0,0.0,0.0,0.0,0.0589,16.9779
2023-09-15,2023-09-15,0,Portfolio 006,Campaign 005,5.25,Manual targeting,Dynamic bids - down only,345,0,0.0,0.0,0.0,0.0039,256.4103
2023-09-20,2023-09-20,12,Portfolio 004,Campaign 002,5.52,Manual targeting,Dynamic bids - down only,194,1,0.005155,1.22,1.22,0.0155,64.5161
2023-09-21,2023-09-21,23,Portfolio 006,Campaign 005,5.12,Manual targeting,Dynamic bids - down only,366,1,0.002732,1.05,1.05,0.0645,15.5039
2023-09-18,2023-09-18,9,Portfolio 002,Campaign 004,9.65,Manual targeting,Dynamic bids - down only,295,0,0.0,0.0,0.0,0.0136,73.5294
2023-09-24,2023-09-24,17,Portfolio 006,Campaign 003,1.68,Manual targeting,Dynamic bids - down only,170,1,0.005882,2.18,2.18,0.0887,11.274
2023-09-15,2023-09-15,1,Portfolio 004,Campaign 003,1.33,Automatic targeting,Dynamic bids - down only,256,1,0.003906,1.22,1.22,0.0463,21.5983
2023-09-26,2023-09-26,11,Portfolio 006,Campaign 002,1.66,Manual targeting,Dynamic bids - down only,104,0,0.0,0.0,0.0,0.0919,10.8814
2023-09-22,2023-09-22,16,Portfolio 004,Campaign 003,10.92,Manual targeting,Dynamic bids - down only,76,0,0.0,0.0,0.0,0.0749,13.3511
2023-09-22,2023-09-22,15,Portfolio 006,Campaign 004,9.71,Manual targeting,Dynamic bids - down only,65,0,0.0,0.0,0.0,0.0306,32.6797
2023-09-14,2023-09-14,6,Portfolio 006,Campaign 004,1.26,Manual targeting,Dynamic bids - down only,379,1,0.002639,1.15,1.15,0.0084,119.0476
2023-09-21,2023-09-21,16,Portfolio 001,Campaign 003,7.59,Manual targeting,Dynamic bids - down only,103,0,0.0,0.0,0.0,0.019,52.6316
2023-09-14,2023-09-14,8,Portfolio 006,Campaign 004,7.68,Manual targeting,Dynamic bids - down only,201,1,0.004975,2.25,2.25,0.0349,28.6533
2023-09-23,2023-09-23,18,Portfolio 006,Campaign 004,7.62,Manual targeting,Dynamic bids - down only,177,0,0.0,0.0,0.0,0.0424,23.5849
2023-09-26,2023-09-26,4,Portfolio 004,Campaign 004,8.88,Manual targeting,Dynamic bids - down only,60,1,0.016667,1.98,1.98,0.0638,15.674
2023-09-24,2023-09-24,17,Portfolio 003,Campaign 005,3.22,Automatic targeting,Dynamic bids - down only,234,1,0.004274,1.56,1.56,0.047,21.2766
2023-09-18,2023-09-18,18,Portfolio 006,Campaign 005,3.11,Automatic targeting,Dynamic bids - down only,206,1,0.004854,2.15,2.15,0.0871,11.4811
2023-09-24,2023-09-24,16,Portfolio 001,Campaign 002,10.51,Automatic targeting,Dynamic bids - down only,283,1,0.003534,1.93,1.93,0.0504,19.8413
2023-09-24,2023-09-24,18,Portfolio 006,Campaign 003,10.83,Automatic targeting,Dynamic bids - down only,199,1,0.005025,1.43,1.43,0.002,500.0
2023-09-26,2023-09-26,13,Portfolio 006,Campaign 003,8.17,Manual targeting,Dynamic bids - down only,262,1,0.003817,2.34,2.34,0.0129,77.5194
2023-09-25,2023-09-25,8,Portfolio 006,Campaign 002,8.11,Manual targeting,Dynamic bids - down only,33,1,0.030303,1.9,1.9,0.0221,45.2489
2023-09-25,2023-09-25,5,Portfolio 004,Campaign 001,9.1,Manual targeting,Dynamic bids - down only,189,0,0.0,0.0,0.0,0.0659,15.1745
2023-09-20,2023-09-20,3,Portfolio 006,Campaign 002,9.2,Manual targeting,Dynamic bids - down only,101,0,0.0,0.0,0.0,0.0119,84.0336
2023-09-18,2023-09-18,7,Portfolio 006,Campaign 004,6.1,Automatic targeting,Dynamic bids - down only,42,0,0.0,0.0,0.0,0.0326,30.6748
2023-09-22,2023-09-22,4,Portfolio 003,Campaign 003,10.82,Manual targeting,Dynamic bids - down only,113,1,0.00885,2.13,2.13,0.0507,19.7239
2023-09-18,2023-09-18,3,Portfolio 004,Campaign 005,4.73,Manual targeting,Dynamic bids - down only,296,0,0.0,0.0,0.0,0.0091,109.8901
2023-09-24,2023-09-24,17,Portfolio 006,Campaign 001,7.88,Automatic targeting,Dynamic bids - down only,236,0,0.0,0.0,0.0,0.0645,15.5039
2023-09-21,2023-09-21,0,Portfolio 006,Campaign 001,10.52,Manual targeting,Dynamic bids - down only,69,0,0.0,0.0,0.0,0.0598,16.7224
2023-09-27,2023-09-27,18,Portfolio 001,Campaign 004,10.42,Automatic targeting,Dynamic bids - down only,209,0,0.0,0.0,0.0,0.0441,22.6757
2023-09-23,2023-09-23,3,Portfolio 006,Campaign 004,1.35,Manual targeting,Dynamic bids - down only,283,1,0.003534,2.54,2.54,0.0809,12.3609
2023-09-20,2023-09-20,12,Portfolio 002,Campaign 003,7.17,Automatic targeting,Dynamic bids - up and down,64,0,0.0,0.0,0.0,0.0342,29.2398
2023-09-18,2023-09-18,15,Portfolio 006,Campaign 001,3.6,Automatic targeting,Dynamic bids - down only,188,0,0.0,0.0,0.0,0.0393,25.4453
2023-09-19,2023-09-19,21,Portfolio 002,Campaign 001,1.63,Manual targeting,Dynamic bids - down only,118,0,0.0,0.0,0.0,0.0873,11.4548
2023-09-23,2023-09-23,0,Portfolio 006,Campaign 005,10.89,Manual targeting,Dynamic bids - down only,346,1,0.00289,1.59,1.59,0.0883,11.325
2023-09-22,2023-09-22,12,Portfolio 006,Campaign 003,9.46,Manual targeting,Dynamic bids - down only,116,1,0.008621,1.12,1.12,0.0014,714.2857
2023-09-26,2023-09-26,3,Portfolio 006,Campaign 005,6.08,Manual targeting,Dynamic bids - down only,320,1,0.003125,1.13,1.13,0.0466,21.4592
2023-09-21,2023-09-21,9,Portfolio 006,Campaign 001,4.71,Automatic targeting,Dynamic bids - down only,297,1,0.003367,1.11,1.11,0.0318,31.4465
2023-09-23,2023-09-23,7,Portfolio 001,Campaign 001,4.4,Manual targeting,Dynamic bids - down only,170,1,0.005882,1.65,1.65,0.0428,23.3645
2023-09-15,2023-09-15,3,Portfolio 004,Campaign 003,3.65,Manual targeting,Dynamic bids - down only,340,0,0.0,0.0,0.0,0.0802,12.4688
2023-09-15,2023-09-15,10,Portfolio 001,Campaign 005,7.86,Manual targeting,Dynamic bids - down only,99,0,0.0,0.0,0.0,0.0368,27.1739
2023-09-21,2023-09-21,19,Portfolio 006,Campaign 002,10.22,Manual targeting,Dynamic bids - down only,221,1,0.004525,1.27,1.27,0.0532,18.797
2023-09-21,2023-09-21,19,Portfolio 006,Campaign 003,1.87,Automatic targeting,Dynamic bids - down only,128,1,0.007812,1.81,1.81,0.0235,42.5532
2023-09-26,2023-09-26,15,Portfolio 006,Campaign 003,9.41,Manual targeting,Dynamic bids - down only,324,1,0.003086,2.12,2.12,0.0447,22.3714
2023-09-21,2023-09-21,20,Portfolio 004,Campaign 002,1.16,Automatic targeting,Dynamic bids - down only,315,1,0.003175,2.32,2.32,0.0822,12.1655
2023-09-23,2023-09-23,16,Portfolio 004,Campaign 004,10.74,Manual targeting,Dynamic bids - up and down,196,0,0.0,0.0,0.0,0.0853,11.7233
2023-09-19,2023-09-19,3,Portfolio 006,Campaign 004,10.3,Automatic targeting,Dynamic bids - down only,41,0,0.0,0.0,0.0,0.061,16.3934
2023-09-26,2023-09-26,19,Portfolio 006,Campaign 004,10.42,Automatic targeting,Dynamic bids - up and down,82,1,0.012195,1.28,1.28,0.0326,30.6748
2023-09-25,2023-09-25,5,Portfolio 003,Campaign 003,5.54,Automatic targeting,Dynamic bids - down only,289,1,0.00346,1.51,1.51,0.0544,18.3824
2023-09-24,2023-09-24,15,Portfolio 006,Campaign 003,6.12,Manual targeting,Dynamic bids - down only,81,0,0.0,0.0,0.0,0.0817,12.2399
2023-09-20,2023-09-20,13,Portfolio 006,Campaign 004,3.53,Automatic targeting,Dynamic bids - down only,301,1,0.003322,2.55,2.55,0.0426,23.4742
2023-09-19,2023-09-19,13,Portfolio 004,Campaign 002,7.09,Manual targeting,Dynamic bids - down only,15,1,0.066667,2.17,2.17,0.0154,64.9351
2023-09-25,2023-09-25,15,Portfolio 006,Campaign 001,6.82,Manual targeting,Dynamic bids - down only,378,1,0.002646,2.11,2.11,0.07,14.2857
2023-09-14,2023-09-14,11,Portfolio 001,Campaign 002,5.93,Manual targeting,Dynamic bids - down only,10,0,0.0,0.0,0.0,0.0415,24.0964
2023-09-23,2023-09-23,12,Portfolio 006,Campaign 004,7.64,Manual targeting,Dynamic bids - down only,380,1,0.002632,1.14,1.14,0.0599,16.6945
2023-09-17,2023-09-17,3,Portfolio 001,Campaign 004,9.4,Manual targeting,Dynamic bids - down only,42,0,0.0,0.0,0.0,0.0935,10.6952
2023-09-15,2023-09-15,17,Portfolio 002,Campaign 003,1.83,Manual targeting,Dynamic bids - down only,115,1,0.008696,2.35,2.35,0.0564,17.7305
2023-09-17,2023-09-17,18,Portfolio 001,Campaign 004,4.8,Manual targeting,Dynamic bids - down only,282,1,0.003546,2.67,2.67,0.0243,41.1523
2023-09-15,2023-09-15,21,Portfolio 006,Campaign 002,10.96,Manual targeting,Dynamic bids - down only,81,1,0.012346,2.78,2.78,0.0301,33.2226
2023-09-23,2023-09-23,2,Portfolio 006,Campaign 001,7.67,Manual targeting,Dynamic bids - down only,217,1,0.004608,2.22,2.22,0.0679,14.7275
2023-09-21,2023-09-21,0,Portfolio 002,Campaign 001,4.48,Manual targeting,Dynamic bids - down only,107,1,0.009346,2.13,2.13,0.0442,22.6244
2023-09-22,2023-09-22,1,Portfolio 004,Campaign 005,6.33,Manual targeting,Dynamic bids - down only,12,1,0.083333,1.14,1.14,0.056,17.8571
2023-09-19,2023-09-19,6,Portfolio 001,Campaign 004,10.29,Automatic targeting,Dynamic bids - down only,131,1,0.007634,2.55,2.55,0.0272,36.7647
2023-09-22,2023-09-22,8,Portfolio 006,Campaign 003,9.76,Automatic targeting,Dynamic bids - down only,313,0,0.0,0.0,0.0,0.0375,26.6667
2023-09-26,2023-09-26,17,Portfolio 001,Campaign 005,10.1,Manual targeting,Dynamic bids - up and down,51,0,0.0,0.0,0.0,0.045,22.2222
2023-09-16,2023-09-16,15,Portfolio 001,Campaign 004,8.89,Manual targeting,Dynamic bids - down only,326,1,0.003067,1.51,1.51,0.0155,64.5161
2023-09-16,2023-09-16,12,Portfolio 006,Campaign 002,6.07,Manual targeting,Dynamic bids - down only,55,1,0.018182,2.16,2.16,0.0127,78.7402
2023-09-20,2023-09-20,6,Portfolio 006,Campaign 003,2.9,Manual targeting,Dynamic bids - down only,116,1,0.008621,1.97,1.97,0.0715,13.986
2023-09-24,2023-09-24,21,Portfolio 002,Campaign 005,10.51,Manual targeting,Dynamic bids - down only,41,0,0.0,0.0,0.0,0.0793,12.6103
2023-09-16,2023-09-16,7,Portfolio 003,Campaign 005,2.3,Manual targeting,Dynamic bids - down only,178,0,0.0,0.0,0.0,0.01,100.0
2023-09-20,2023-09-20,1,Portfolio 006,Campaign 002,4.15,Manual targeting,Dynamic bids - down only,68,1,0.014706,1.6,1.6,0.0173,57.8035
2023-09-24,2023-09-24,23,Portfolio 006,Campaign 003,5.5,Manual targeting,Dynamic bids - down only,218,0,0.0,0.0,0.0,0.0602,16.6113
2023-09-15,2023-09-15,11,Portfolio 004,Campaign 003,1.14,Manual targeting,Dynamic bids - down only,45,1,0.022222,1.26,1.26,0.0382,26.178
